"Name","Location","Function Signature","Symbol Source","Symbol Type","Function Name","Function Calling Convention","Namespace"
"FUN_00656090","00656090","undefined FUN_00656090()","DEFAULT","Function","FUN_00656090","unknown","Global"
"FUN_006560a0","006560a0","undefined FUN_006560a0()","DEFAULT","Function","FUN_006560a0","unknown","Global"
"FUN_006560b0","006560b0","undefined FUN_006560b0()","DEFAULT","Function","FUN_006560b0","unknown","Global"
"FUN_006560c0","006560c0","undefined FUN_006560c0()","DEFAULT","Function","FUN_006560c0","unknown","Global"
"FUN_006560d0","006560d0","undefined FUN_006560d0()","DEFAULT","Function","FUN_006560d0","unknown","Global"
"FUN_00656190","00656190","undefined FUN_00656190()","DEFAULT","Function","FUN_00656190","unknown","Global"
"FUN_006561b0","006561b0","undefined FUN_006561b0()","DEFAULT","Function","FUN_006561b0","unknown","Global"
"FUN_00656220","00656220","undefined FUN_00656220()","DEFAULT","Function","FUN_00656220","unknown","Global"
"FUN_00656270","00656270","undefined FUN_00656270()","DEFAULT","Function","FUN_00656270","unknown","Global"
"FUN_006562c0","006562c0","undefined FUN_006562c0()","DEFAULT","Function","FUN_006562c0","unknown","Global"
"FUN_00656310","00656310","undefined FUN_00656310()","DEFAULT","Function","FUN_00656310","unknown","Global"
"FUN_00656360","00656360","undefined FUN_00656360()","DEFAULT","Function","FUN_00656360","unknown","Global"
"FUN_006563b0","006563b0","undefined FUN_006563b0()","DEFAULT","Function","FUN_006563b0","unknown","Global"
"FUN_00656400","00656400","undefined FUN_00656400()","DEFAULT","Function","FUN_00656400","unknown","Global"
"FUN_00656450","00656450","undefined FUN_00656450()","DEFAULT","Function","FUN_00656450","unknown","Global"
"FUN_006564a0","006564a0","undefined FUN_006564a0()","DEFAULT","Function","FUN_006564a0","unknown","Global"
"FUN_00656500","00656500","undefined FUN_00656500()","DEFAULT","Function","FUN_00656500","unknown","Global"
"FUN_00656560","00656560","undefined FUN_00656560()","DEFAULT","Function","FUN_00656560","unknown","Global"
"FUN_006565b0","006565b0","undefined FUN_006565b0()","DEFAULT","Function","FUN_006565b0","unknown","Global"
"FUN_006565e0","006565e0","undefined FUN_006565e0()","DEFAULT","Function","FUN_006565e0","unknown","Global"
"FUN_00656610","00656610","undefined FUN_00656610()","DEFAULT","Function","FUN_00656610","unknown","Global"
"addChrDrawSituation","00656650","undefined addChrDrawSituation()","ANALYSIS","Function","PhyreScene::addChrDrawSituation","unknown","PhyreScene"
"FUN_00656740","00656740","undefined FUN_00656740()","DEFAULT","Function","FUN_00656740","unknown","Global"
"FUN_00656790","00656790","undefined FUN_00656790()","DEFAULT","Function","FUN_00656790","unknown","Global"
"FUN_00656870","00656870","undefined FUN_00656870()","DEFAULT","Function","FUN_00656870","unknown","Global"
"FUN_00656930","00656930","undefined FUN_00656930()","DEFAULT","Function","FUN_00656930","unknown","Global"
"FUN_00656990","00656990","undefined FUN_00656990()","DEFAULT","Function","FUN_00656990","unknown","Global"
"FUN_00656a50","00656a50","undefined FUN_00656a50()","DEFAULT","Function","FUN_00656a50","unknown","Global"
"FUN_00656af0","00656af0","undefined FUN_00656af0()","DEFAULT","Function","FUN_00656af0","unknown","Global"
"FUN_00656b40","00656b40","undefined FUN_00656b40()","DEFAULT","Function","FUN_00656b40","unknown","Global"
"FUN_00656bb0","00656bb0","undefined FUN_00656bb0()","DEFAULT","Function","FUN_00656bb0","unknown","Global"
"FUN_00656c90","00656c90","undefined FUN_00656c90()","DEFAULT","Function","FUN_00656c90","unknown","Global"
"FUN_00656d40","00656d40","undefined FUN_00656d40()","DEFAULT","Function","FUN_00656d40","unknown","Global"
"FUN_00656dc0","00656dc0","undefined FUN_00656dc0()","DEFAULT","Function","FUN_00656dc0","unknown","Global"
"FUN_00656e30","00656e30","undefined FUN_00656e30()","DEFAULT","Function","FUN_00656e30","unknown","Global"
"FUN_00656e70","00656e70","undefined FUN_00656e70()","DEFAULT","Function","FUN_00656e70","unknown","Global"
"FUN_00656eb0","00656eb0","undefined FUN_00656eb0()","DEFAULT","Function","FUN_00656eb0","unknown","Global"
"FUN_00656ef0","00656ef0","undefined FUN_00656ef0()","DEFAULT","Function","FUN_00656ef0","unknown","Global"
"FUN_00656f30","00656f30","undefined FUN_00656f30()","DEFAULT","Function","FUN_00656f30","unknown","Global"
"FUN_00656f70","00656f70","undefined FUN_00656f70()","DEFAULT","Function","FUN_00656f70","unknown","Global"
"FUN_00656fb0","00656fb0","undefined FUN_00656fb0()","DEFAULT","Function","FUN_00656fb0","unknown","Global"
"FUN_00656ff0","00656ff0","undefined FUN_00656ff0()","DEFAULT","Function","FUN_00656ff0","unknown","Global"
"FUN_00657030","00657030","undefined FUN_00657030()","DEFAULT","Function","FUN_00657030","unknown","Global"
"FUN_00657070","00657070","undefined FUN_00657070()","DEFAULT","Function","FUN_00657070","unknown","Global"
"FUN_006570b0","006570b0","undefined FUN_006570b0()","DEFAULT","Function","FUN_006570b0","unknown","Global"
"FUN_006570f0","006570f0","undefined FUN_006570f0()","DEFAULT","Function","FUN_006570f0","unknown","Global"
"FUN_00657130","00657130","undefined FUN_00657130()","DEFAULT","Function","FUN_00657130","unknown","Global"
"FUN_00657170","00657170","undefined FUN_00657170()","DEFAULT","Function","FUN_00657170","unknown","Global"
"FUN_006571b0","006571b0","undefined FUN_006571b0()","DEFAULT","Function","FUN_006571b0","unknown","Global"
"FUN_006571f0","006571f0","undefined FUN_006571f0()","DEFAULT","Function","FUN_006571f0","unknown","Global"
"FUN_00657230","00657230","undefined FUN_00657230()","DEFAULT","Function","FUN_00657230","unknown","Global"
"FUN_00657270","00657270","undefined FUN_00657270()","DEFAULT","Function","FUN_00657270","unknown","Global"
"FUN_006572b0","006572b0","undefined FUN_006572b0()","DEFAULT","Function","FUN_006572b0","unknown","Global"
"FUN_006572f0","006572f0","undefined FUN_006572f0()","DEFAULT","Function","FUN_006572f0","unknown","Global"
"FUN_00657710","00657710","undefined FUN_00657710()","DEFAULT","Function","FUN_00657710","unknown","Global"
"FUN_00657730","00657730","undefined FUN_00657730()","DEFAULT","Function","FUN_00657730","unknown","Global"
"FUN_00657820","00657820","undefined FUN_00657820()","DEFAULT","Function","FUN_00657820","unknown","Global"
"FUN_00657860","00657860","undefined FUN_00657860()","DEFAULT","Function","FUN_00657860","unknown","Global"
"FUN_00657980","00657980","undefined FUN_00657980()","DEFAULT","Function","FUN_00657980","unknown","Global"
"asyncDoFieldMapLoadTask","006579b0","undefined asyncDoFieldMapLoadTask()","ANALYSIS","Function","PhyreScene::asyncDoFieldMapLoadTask","unknown","PhyreScene"
"asyncDoLoadCharacterTask","006579e0","undefined asyncDoLoadCharacterTask()","ANALYSIS","Function","PhyreScene::asyncDoLoadCharacterTask","unknown","PhyreScene"
"asyncDoloadMagicFileVFXTextureTask","00657a10","undefined asyncDoloadMagicFileVFXTextureTask()","ANALYSIS","Function","PhyreScene::asyncDoloadMagicFileVFXTextureTask","unknown","PhyreScene"
"asyncDoloadVFXTextureTask","00657a40","undefined asyncDoloadVFXTextureTask()","ANALYSIS","Function","PhyreScene::asyncDoloadVFXTextureTask","unknown","PhyreScene"
"attachChrClusterTo3DWorld","00657a70","undefined attachChrClusterTo3DWorld()","ANALYSIS","Function","PhyreScene::attachChrClusterTo3DWorld","unknown","PhyreScene"
"FUN_00657ab0","00657ab0","undefined FUN_00657ab0()","DEFAULT","Function","FUN_00657ab0","unknown","Global"
"FUN_00657b10","00657b10","undefined FUN_00657b10()","DEFAULT","Function","FUN_00657b10","unknown","Global"
"FUN_00657b20","00657b20","undefined FUN_00657b20()","DEFAULT","Function","FUN_00657b20","unknown","Global"
"FUN_00657b30","00657b30","undefined FUN_00657b30()","DEFAULT","Function","FUN_00657b30","unknown","Global"
"FUN_00657b40","00657b40","undefined FUN_00657b40()","DEFAULT","Function","FUN_00657b40","unknown","Global"
"FUN_00657b50","00657b50","undefined FUN_00657b50()","DEFAULT","Function","FUN_00657b50","unknown","Global"
"FUN_00657b60","00657b60","undefined FUN_00657b60()","DEFAULT","Function","FUN_00657b60","unknown","Global"
"FUN_00657be0","00657be0","undefined FUN_00657be0()","DEFAULT","Function","FUN_00657be0","unknown","Global"
"FUN_00658430","00658430","undefined FUN_00658430()","DEFAULT","Function","FUN_00658430","unknown","Global"
"FUN_00658470","00658470","undefined FUN_00658470()","DEFAULT","Function","FUN_00658470","unknown","Global"
"FUN_006584e0","006584e0","undefined FUN_006584e0()","DEFAULT","Function","FUN_006584e0","unknown","Global"
"FUN_00658700","00658700","undefined FUN_00658700()","DEFAULT","Function","FUN_00658700","unknown","Global"
"FUN_00658960","00658960","undefined FUN_00658960()","DEFAULT","Function","FUN_00658960","unknown","Global"
"FUN_00658b70","00658b70","undefined FUN_00658b70()","DEFAULT","Function","FUN_00658b70","unknown","Global"
"FUN_00658c70","00658c70","undefined FUN_00658c70()","DEFAULT","Function","FUN_00658c70","unknown","Global"
"FUN_00658e50","00658e50","undefined FUN_00658e50()","DEFAULT","Function","FUN_00658e50","unknown","Global"
"FUN_00658e80","00658e80","undefined FUN_00658e80()","DEFAULT","Function","FUN_00658e80","unknown","Global"
"FUN_00658eb0","00658eb0","undefined FUN_00658eb0()","DEFAULT","Function","FUN_00658eb0","unknown","Global"
"FUN_00658ee0","00658ee0","undefined FUN_00658ee0()","DEFAULT","Function","FUN_00658ee0","unknown","Global"
"FUN_00658f10","00658f10","undefined FUN_00658f10()","DEFAULT","Function","FUN_00658f10","unknown","Global"
"FUN_00658f40","00658f40","undefined FUN_00658f40()","DEFAULT","Function","FUN_00658f40","unknown","Global"
"FUN_00658f70","00658f70","undefined FUN_00658f70()","DEFAULT","Function","FUN_00658f70","unknown","Global"
"FUN_00658fa0","00658fa0","undefined FUN_00658fa0()","DEFAULT","Function","FUN_00658fa0","unknown","Global"
"FUN_00658fd0","00658fd0","undefined FUN_00658fd0()","DEFAULT","Function","FUN_00658fd0","unknown","Global"
"FUN_00659000","00659000","undefined FUN_00659000()","DEFAULT","Function","FUN_00659000","unknown","Global"
"FUN_00659030","00659030","undefined FUN_00659030()","DEFAULT","Function","FUN_00659030","unknown","Global"
"FUN_00659060","00659060","undefined FUN_00659060()","DEFAULT","Function","FUN_00659060","unknown","Global"
"FUN_00659090","00659090","undefined FUN_00659090()","DEFAULT","Function","FUN_00659090","unknown","Global"
"FUN_006590d0","006590d0","undefined FUN_006590d0()","DEFAULT","Function","FUN_006590d0","unknown","Global"
"FUN_00659150","00659150","undefined FUN_00659150()","DEFAULT","Function","FUN_00659150","unknown","Global"
"FUN_00659190","00659190","undefined FUN_00659190()","DEFAULT","Function","FUN_00659190","unknown","Global"
"FUN_00659220","00659220","undefined FUN_00659220()","DEFAULT","Function","FUN_00659220","unknown","Global"
"FUN_00659230","00659230","undefined FUN_00659230()","DEFAULT","Function","FUN_00659230","unknown","Global"
"FUN_00659260","00659260","undefined FUN_00659260()","DEFAULT","Function","FUN_00659260","unknown","Global"
"FUN_006592d0","006592d0","undefined FUN_006592d0()","DEFAULT","Function","FUN_006592d0","unknown","Global"
"FUN_00659330","00659330","undefined FUN_00659330()","DEFAULT","Function","FUN_00659330","unknown","Global"
"FUN_00659350","00659350","undefined FUN_00659350()","DEFAULT","Function","FUN_00659350","unknown","Global"
"FUN_00659370","00659370","undefined FUN_00659370()","DEFAULT","Function","FUN_00659370","unknown","Global"
"FUN_00659390","00659390","undefined FUN_00659390()","DEFAULT","Function","FUN_00659390","unknown","Global"
"FUN_006593b0","006593b0","undefined FUN_006593b0()","DEFAULT","Function","FUN_006593b0","unknown","Global"
"convertMapPath","00659420","undefined convertMapPath()","ANALYSIS","Function","PhyreScene::convertMapPath","unknown","PhyreScene"
"FUN_00659560","00659560","undefined FUN_00659560()","DEFAULT","Function","FUN_00659560","unknown","Global"
"FUN_00659650","00659650","undefined FUN_00659650()","DEFAULT","Function","FUN_00659650","unknown","Global"
"FUN_00659760","00659760","undefined FUN_00659760()","DEFAULT","Function","FUN_00659760","unknown","Global"
"FUN_006598a0","006598a0","undefined FUN_006598a0()","DEFAULT","Function","FUN_006598a0","unknown","Global"
"FUN_006599f0","006599f0","undefined FUN_006599f0()","DEFAULT","Function","FUN_006599f0","unknown","Global"
"FUN_00659aa0","00659aa0","undefined FUN_00659aa0()","DEFAULT","Function","FUN_00659aa0","unknown","Global"
"FUN_00659b50","00659b50","undefined FUN_00659b50()","DEFAULT","Function","FUN_00659b50","unknown","Global"
"FUN_00659dc0","00659dc0","undefined FUN_00659dc0()","DEFAULT","Function","FUN_00659dc0","unknown","Global"
"FUN_00659eb0","00659eb0","undefined FUN_00659eb0()","DEFAULT","Function","FUN_00659eb0","unknown","Global"
"FUN_0065a2e0","0065a2e0","undefined FUN_0065a2e0()","DEFAULT","Function","FUN_0065a2e0","unknown","Global"
"FUN_0065a300","0065a300","undefined FUN_0065a300()","DEFAULT","Function","FUN_0065a300","unknown","Global"
"FUN_0065a320","0065a320","undefined FUN_0065a320()","DEFAULT","Function","FUN_0065a320","unknown","Global"
"FUN_0065a340","0065a340","undefined FUN_0065a340()","DEFAULT","Function","FUN_0065a340","unknown","Global"
"FUN_0065a360","0065a360","undefined FUN_0065a360()","DEFAULT","Function","FUN_0065a360","unknown","Global"
"FUN_0065a3e0","0065a3e0","undefined FUN_0065a3e0()","DEFAULT","Function","FUN_0065a3e0","unknown","Global"
"FUN_0065a450","0065a450","undefined FUN_0065a450()","DEFAULT","Function","FUN_0065a450","unknown","Global"
"FUN_0065a530","0065a530","undefined FUN_0065a530()","DEFAULT","Function","FUN_0065a530","unknown","Global"
"FUN_0065a5c0","0065a5c0","undefined FUN_0065a5c0()","DEFAULT","Function","FUN_0065a5c0","unknown","Global"
"FUN_0065a630","0065a630","undefined FUN_0065a630()","DEFAULT","Function","FUN_0065a630","unknown","Global"
"deletePMeshInstanceInCluster","0065a650","undefined deletePMeshInstanceInCluster()","ANALYSIS","Function","PhyreScene::deletePMeshInstanceInCluster","unknown","PhyreScene"
"FUN_0065a6e0","0065a6e0","undefined FUN_0065a6e0()","DEFAULT","Function","FUN_0065a6e0","unknown","Global"
"FUN_0065a720","0065a720","undefined FUN_0065a720()","DEFAULT","Function","FUN_0065a720","unknown","Global"
"FUN_0065a780","0065a780","undefined FUN_0065a780()","DEFAULT","Function","FUN_0065a780","unknown","Global"
"FUN_0065a7b0","0065a7b0","undefined FUN_0065a7b0()","DEFAULT","Function","FUN_0065a7b0","unknown","Global"
"FUN_0065a850","0065a850","undefined FUN_0065a850()","DEFAULT","Function","FUN_0065a850","unknown","Global"
"FUN_0065a8f0","0065a8f0","undefined FUN_0065a8f0()","DEFAULT","Function","FUN_0065a8f0","unknown","Global"
"FUN_0065afd0","0065afd0","undefined FUN_0065afd0()","DEFAULT","Function","FUN_0065afd0","unknown","Global"
"doOnFieldMapAssetLoaded","0065b0f0","undefined doOnFieldMapAssetLoaded()","ANALYSIS","Function","PhyreScene::doOnFieldMapAssetLoaded","unknown","PhyreScene"
"drawMainMenuWaveEffect","0065b740","undefined drawMainMenuWaveEffect()","ANALYSIS","Function","PhyreScene::drawMainMenuWaveEffect","unknown","PhyreScene"
"FUN_0065b890","0065b890","undefined FUN_0065b890()","DEFAULT","Function","FUN_0065b890","unknown","Global"
"FUN_0065b8a0","0065b8a0","undefined FUN_0065b8a0()","DEFAULT","Function","FUN_0065b8a0","unknown","Global"
"FUN_0065b8b0","0065b8b0","undefined FUN_0065b8b0()","DEFAULT","Function","FUN_0065b8b0","unknown","Global"
"FUN_0065b8c0","0065b8c0","undefined FUN_0065b8c0()","DEFAULT","Function","FUN_0065b8c0","unknown","Global"
"FUN_0065b8d0","0065b8d0","undefined FUN_0065b8d0()","DEFAULT","Function","FUN_0065b8d0","unknown","Global"
"FUN_0065b8e0","0065b8e0","undefined FUN_0065b8e0()","DEFAULT","Function","FUN_0065b8e0","unknown","Global"
"FUN_0065b900","0065b900","undefined FUN_0065b900()","DEFAULT","Function","FUN_0065b900","unknown","Global"
"FUN_0065b950","0065b950","undefined FUN_0065b950()","DEFAULT","Function","FUN_0065b950","unknown","Global"
"FUN_0065b9b0","0065b9b0","undefined FUN_0065b9b0()","DEFAULT","Function","FUN_0065b9b0","unknown","Global"
"FUN_0065ba20","0065ba20","undefined FUN_0065ba20()","DEFAULT","Function","FUN_0065ba20","unknown","Global"
"fieldMapLoad","0065cd70","undefined fieldMapLoad()","ANALYSIS","Function","PhyreScene::fieldMapLoad","unknown","PhyreScene"
"fieldMapLoadAsync","0065d010","undefined fieldMapLoadAsync()","ANALYSIS","Function","PhyreScene::fieldMapLoadAsync","unknown","PhyreScene"
"fieldMapShutdown","0065d240","undefined fieldMapShutdown()","ANALYSIS","Function","PhyreScene::fieldMapShutdown","unknown","PhyreScene"
"fieldMapUnload","0065d3c0","undefined fieldMapUnload()","ANALYSIS","Function","PhyreScene::fieldMapUnload","unknown","PhyreScene"
"FUN_0065d730","0065d730","undefined FUN_0065d730()","DEFAULT","Function","FUN_0065d730","unknown","Global"
"FUN_0065d770","0065d770","undefined FUN_0065d770()","DEFAULT","Function","FUN_0065d770","unknown","Global"
"FUN_0065d790","0065d790","undefined FUN_0065d790()","DEFAULT","Function","FUN_0065d790","unknown","Global"
"FUN_0065d7b0","0065d7b0","undefined FUN_0065d7b0()","DEFAULT","Function","FUN_0065d7b0","unknown","Global"
"FUN_0065d820","0065d820","undefined FUN_0065d820()","DEFAULT","Function","FUN_0065d820","unknown","Global"
"FUN_0065d850","0065d850","undefined FUN_0065d850()","DEFAULT","Function","FUN_0065d850","unknown","Global"
"forceUnloadMenuTexture","0065d900","undefined forceUnloadMenuTexture()","ANALYSIS","Function","PhyreScene::forceUnloadMenuTexture","unknown","PhyreScene"
"FUN_0065d9e0","0065d9e0","undefined FUN_0065d9e0()","DEFAULT","Function","FUN_0065d9e0","unknown","Global"
"FUN_0065dc00","0065dc00","undefined FUN_0065dc00()","DEFAULT","Function","FUN_0065dc00","unknown","Global"
"getCurrentLevelName","0065dff0","undefined getCurrentLevelName()","ANALYSIS","Function","PhyreScene::getCurrentLevelName","unknown","PhyreScene"
"getCurrentLevelNameHash","0065e010","undefined getCurrentLevelNameHash()","ANALYSIS","Function","PhyreScene::getCurrentLevelNameHash","unknown","PhyreScene"
"getCurrentMagicPath","0065e020","undefined getCurrentMagicPath()","ANALYSIS","Function","PhyreScene::getCurrentMagicPath","unknown","PhyreScene"
"FUN_0065e050","0065e050","undefined FUN_0065e050()","DEFAULT","Function","FUN_0065e050","unknown","Global"
"FUN_0065e1d0","0065e1d0","undefined FUN_0065e1d0()","DEFAULT","Function","FUN_0065e1d0","unknown","Global"
"FUN_0065e200","0065e200","undefined FUN_0065e200()","DEFAULT","Function","FUN_0065e200","unknown","Global"
"getMonsterEtTextureName","0065e380","undefined getMonsterEtTextureName()","ANALYSIS","Function","PhyreScene::getMonsterEtTextureName","unknown","PhyreScene"
"FUN_0065e470","0065e470","undefined FUN_0065e470()","DEFAULT","Function","FUN_0065e470","unknown","Global"
"getPreviousLevelNameHash","0065e490","undefined getPreviousLevelNameHash()","ANALYSIS","Function","PhyreScene::getPreviousLevelNameHash","unknown","PhyreScene"
"FUN_0065e4a0","0065e4a0","undefined FUN_0065e4a0()","DEFAULT","Function","FUN_0065e4a0","unknown","Global"
"FUN_0065e570","0065e570","undefined FUN_0065e570()","DEFAULT","Function","FUN_0065e570","unknown","Global"
"FUN_0065e620","0065e620","undefined FUN_0065e620()","DEFAULT","Function","FUN_0065e620","unknown","Global"
"FUN_0065e6e0","0065e6e0","undefined FUN_0065e6e0()","DEFAULT","Function","FUN_0065e6e0","unknown","Global"
"getToBeDeleteMagicPath","0065e760","undefined getToBeDeleteMagicPath()","ANALYSIS","Function","PhyreScene::getToBeDeleteMagicPath","unknown","PhyreScene"
"FUN_0065e7b0","0065e7b0","undefined FUN_0065e7b0()","DEFAULT","Function","FUN_0065e7b0","unknown","Global"
"FUN_0065e7c0","0065e7c0","undefined FUN_0065e7c0()","DEFAULT","Function","FUN_0065e7c0","unknown","Global"
"FUN_0065e7d0","0065e7d0","undefined FUN_0065e7d0()","DEFAULT","Function","FUN_0065e7d0","unknown","Global"
"getViewProjectionMatrix","0065e7e0","undefined getViewProjectionMatrix()","ANALYSIS","Function","PhyreScene::getViewProjectionMatrix","unknown","PhyreScene"
"getYIQParam","0065eb60","undefined getYIQParam()","ANALYSIS","Function","PhyreScene::getYIQParam","unknown","PhyreScene"
"FUN_0065ec70","0065ec70","undefined FUN_0065ec70()","DEFAULT","Function","FUN_0065ec70","unknown","Global"
"FUN_0065ece0","0065ece0","undefined FUN_0065ece0()","DEFAULT","Function","FUN_0065ece0","unknown","Global"
"FUN_0065ed50","0065ed50","undefined FUN_0065ed50()","DEFAULT","Function","FUN_0065ed50","unknown","Global"
"FUN_0065edc0","0065edc0","undefined FUN_0065edc0()","DEFAULT","Function","FUN_0065edc0","unknown","Global"
"FUN_0065ee30","0065ee30","undefined FUN_0065ee30()","DEFAULT","Function","FUN_0065ee30","unknown","Global"
"FUN_0065eea0","0065eea0","undefined FUN_0065eea0()","DEFAULT","Function","FUN_0065eea0","unknown","Global"
"FUN_0065ef00","0065ef00","undefined FUN_0065ef00()","DEFAULT","Function","FUN_0065ef00","unknown","Global"
"FUN_0065ef60","0065ef60","undefined FUN_0065ef60()","DEFAULT","Function","FUN_0065ef60","unknown","Global"
"FUN_0065efc0","0065efc0","undefined FUN_0065efc0()","DEFAULT","Function","FUN_0065efc0","unknown","Global"
"FUN_0065f120","0065f120","undefined FUN_0065f120()","DEFAULT","Function","FUN_0065f120","unknown","Global"
"FUN_0065f150","0065f150","undefined FUN_0065f150()","DEFAULT","Function","FUN_0065f150","unknown","Global"
"hide2DLayer","0065f1d0","undefined hide2DLayer()","ANALYSIS","Function","PhyreScene::hide2DLayer","unknown","PhyreScene"
"FUN_0065f260","0065f260","undefined FUN_0065f260()","DEFAULT","Function","FUN_0065f260","unknown","Global"
"FUN_0065f370","0065f370","undefined FUN_0065f370()","DEFAULT","Function","FUN_0065f370","unknown","Global"
"FUN_0065f3c0","0065f3c0","undefined FUN_0065f3c0()","DEFAULT","Function","FUN_0065f3c0","unknown","Global"
"FUN_0065f410","0065f410","undefined FUN_0065f410()","DEFAULT","Function","FUN_0065f410","unknown","Global"
"FUN_0065f5d0","0065f5d0","undefined FUN_0065f5d0()","DEFAULT","Function","FUN_0065f5d0","unknown","Global"
"FUN_0065fc30","0065fc30","undefined FUN_0065fc30()","DEFAULT","Function","FUN_0065fc30","unknown","Global"
"FUN_0065fc40","0065fc40","undefined FUN_0065fc40()","DEFAULT","Function","FUN_0065fc40","unknown","Global"
"FUN_0065fcd0","0065fcd0","undefined FUN_0065fcd0()","DEFAULT","Function","FUN_0065fcd0","unknown","Global"
"FUN_0065fd60","0065fd60","undefined FUN_0065fd60()","DEFAULT","Function","FUN_0065fd60","unknown","Global"
"FUN_0065fe20","0065fe20","undefined FUN_0065fe20()","DEFAULT","Function","FUN_0065fe20","unknown","Global"
"FUN_0065fed0","0065fed0","undefined FUN_0065fed0()","DEFAULT","Function","FUN_0065fed0","unknown","Global"
"FUN_0065ff50","0065ff50","undefined FUN_0065ff50()","DEFAULT","Function","FUN_0065ff50","unknown","Global"
"FUN_00660030","00660030","undefined FUN_00660030()","DEFAULT","Function","FUN_00660030","unknown","Global"
"FUN_00660060","00660060","undefined FUN_00660060()","DEFAULT","Function","FUN_00660060","unknown","Global"
"FUN_00660090","00660090","undefined FUN_00660090()","DEFAULT","Function","FUN_00660090","unknown","Global"
"FUN_006600b0","006600b0","undefined FUN_006600b0()","DEFAULT","Function","FUN_006600b0","unknown","Global"
"is3DScene","00660350","undefined is3DScene()","ANALYSIS","Function","PhyreScene::is3DScene","unknown","PhyreScene"
"FUN_00660360","00660360","undefined FUN_00660360()","DEFAULT","Function","FUN_00660360","unknown","Global"
"FUN_006603c0","006603c0","undefined FUN_006603c0()","DEFAULT","Function","FUN_006603c0","unknown","Global"
"FUN_006603f0","006603f0","undefined FUN_006603f0()","DEFAULT","Function","FUN_006603f0","unknown","Global"
"FUN_00660420","00660420","undefined FUN_00660420()","DEFAULT","Function","FUN_00660420","unknown","Global"
"FUN_00660450","00660450","undefined FUN_00660450()","DEFAULT","Function","FUN_00660450","unknown","Global"
"FUN_00660480","00660480","undefined FUN_00660480()","DEFAULT","Function","FUN_00660480","unknown","Global"
"FUN_006604b0","006604b0","undefined FUN_006604b0()","DEFAULT","Function","FUN_006604b0","unknown","Global"
"isDrawingNonUI2DScene","006604d0","undefined isDrawingNonUI2DScene()","ANALYSIS","Function","PhyreScene::isDrawingNonUI2DScene","unknown","PhyreScene"
"FUN_00660540","00660540","undefined FUN_00660540()","DEFAULT","Function","FUN_00660540","unknown","Global"
"FUN_00660580","00660580","undefined FUN_00660580()","DEFAULT","Function","FUN_00660580","unknown","Global"
"FUN_006605a0","006605a0","undefined FUN_006605a0()","DEFAULT","Function","FUN_006605a0","unknown","Global"
"isVFXTextureLoaded","00660650","undefined isVFXTextureLoaded()","ANALYSIS","Function","PhyreScene::isVFXTextureLoaded","unknown","PhyreScene"
"isVFXTextureLoaded","00661e10","undefined isVFXTextureLoaded()","ANALYSIS","Function","PhyreScene::isVFXTextureLoaded","unknown","PhyreScene"
"FUN_00663bc0","00663bc0","undefined FUN_00663bc0()","DEFAULT","Function","FUN_00663bc0","unknown","Global"
"FUN_00663e50","00663e50","undefined FUN_00663e50()","DEFAULT","Function","FUN_00663e50","unknown","Global"
"FUN_00663ec0","00663ec0","undefined FUN_00663ec0()","DEFAULT","Function","FUN_00663ec0","unknown","Global"
"FUN_00663ed0","00663ed0","undefined FUN_00663ed0()","DEFAULT","Function","FUN_00663ed0","unknown","Global"
"FUN_00663fb0","00663fb0","undefined FUN_00663fb0()","DEFAULT","Function","FUN_00663fb0","unknown","Global"
"FUN_00664090","00664090","undefined FUN_00664090()","DEFAULT","Function","FUN_00664090","unknown","Global"
"loadCharacter","006640b0","undefined loadCharacter()","ANALYSIS","Function","PhyreScene::loadCharacter","unknown","PhyreScene"
"loadCharacterAsync","00664480","undefined loadCharacterAsync()","ANALYSIS","Function","PhyreScene::loadCharacterAsync","unknown","PhyreScene"
"FUN_006644f0","006644f0","undefined FUN_006644f0()","DEFAULT","Function","FUN_006644f0","unknown","Global"
"FUN_006645d0","006645d0","undefined FUN_006645d0()","DEFAULT","Function","FUN_006645d0","unknown","Global"
"FUN_006646b0","006646b0","undefined FUN_006646b0()","DEFAULT","Function","FUN_006646b0","unknown","Global"
"loadMagicFileVFXTexture","006646e0","undefined loadMagicFileVFXTexture()","ANALYSIS","Function","PhyreScene::loadMagicFileVFXTexture","unknown","PhyreScene"
"FUN_00664ea0","00664ea0","undefined FUN_00664ea0()","DEFAULT","Function","FUN_00664ea0","unknown","Global"
"loadMagicVFXTexture","00664f10","undefined loadMagicVFXTexture()","ANALYSIS","Function","PhyreScene::loadMagicVFXTexture","unknown","PhyreScene"
"loadMapVFXTexture","006650f0","undefined loadMapVFXTexture()","ANALYSIS","Function","PhyreScene::loadMapVFXTexture","unknown","PhyreScene"
"FUN_006651a0","006651a0","undefined FUN_006651a0()","DEFAULT","Function","FUN_006651a0","unknown","Global"
"FUN_00665280","00665280","undefined FUN_00665280()","DEFAULT","Function","FUN_00665280","unknown","Global"
"loadMenuTexture","00665360","undefined loadMenuTexture()","ANALYSIS","Function","PhyreScene::loadMenuTexture","unknown","PhyreScene"
"FUN_00665390","00665390","undefined FUN_00665390()","DEFAULT","Function","FUN_00665390","unknown","Global"
"FUN_00665470","00665470","undefined FUN_00665470()","DEFAULT","Function","FUN_00665470","unknown","Global"
"FUN_00665550","00665550","undefined FUN_00665550()","DEFAULT","Function","FUN_00665550","unknown","Global"
